Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Age
1816607,"October 7, 2020",Illinois,Harvey,S Halsted St and E 147th St,1,0,,Adult
1822962,"October 5, 2020",Georgia,Savannah,E 39th St and Ash St,1,0,,Adult
1810626,"September 30, 2020",New York,Corona (Queens),91-16 34th Ave,1,0,,Adult
1807377,"September 27, 2020",Michigan,Grand Rapids,Curve St SW and Underhill Ave,1,0,,Adult
1806677,"September 27, 2020",North Carolina,Hickory,98 3rd Ave SE,1,1,,Adult
1807157,"September 26, 2020",Texas,Kerrville,1300 block of North St,1,0,,Adult
1808927,"September 26, 2020",Indiana,Lawrenceburg (Greendale),515 E Eads Pkwy,1,0,,Adult
1805319,"September 25, 2020",Arizona,Phoenix,17030 N 49th St,1,0,,Adult
1802927,"September 21, 2020",Florida,Mary Esther,1650 US-98,1,0,,Adult
1801318,"September 20, 2020",Michigan,Battle Creek,10 block of Arlington Dr,1,0,,Adult
1800791,"September 20, 2020",Louisiana,Westwego (Avondale),Elaine Dr,1,0,,Adult
1799465,"September 18, 2020",Louisiana,Baton Rouge,849 North 7th St,1,0,,Adult
1796958,"September 16, 2020",Texas,San Antonio,4819 Pecan Valley Dr,1,1,,Adult
1794400,"September 13, 2020",North Carolina,Thomasville,Buie Bodenheimer Rd and Noahtown Rd,1,0,,Adult
1795177,"September 13, 2020",Illinois,Gurnee,600 block of Creekside Cir,1,0,,Adult
1792771,"September 12, 2020",Texas,Houston,1333 Crosstimbers St,1,0,,Adult
1855063,"September 10, 2020",Missouri,Saint Louis,12188 Bellefontaine Rd,1,1,,Adult
1791738,"September 10, 2020",Florida,Miami,7900 NW 27th Ave,1,0,,Adult
1788432,"September 7, 2020",Florida,Panama City Beach,Thomas Dr,1,0,,Adult
1791391,"September 5, 2020",California,Rancho Cucamonga,9049 E 9th St,1,1,,Adult
1792705,"September 4, 2020",Illinois,Maywood,Saint Charles Rd and S 19th Ave,1,0,,Adult
1783193,"August 29, 2020",South Carolina,Saint Helena Island,Shiney Rd,1,0,,Adult
1785041,"August 29, 2020",Arizona,Winslow,Territorial Rd,1,0,,Adult
1778571,"August 29, 2020",Illinois,Rock Island,1800 2nd Ave,1,5,,Adult
1778724,"August 28, 2020",Indiana,Indianapolis,3200 block of N Drexel Ave,1,0,,Adult
1777178,"August 27, 2020",Texas,Austin,6th St and Brazos St,1,0,,Adult
1777290,"August 26, 2020",Michigan,Grand Rapids,,1,0,,Adult
1783877,"August 24, 2020",California,Anza,Bautista Canyon Rd and Old Cary Rd,1,0,,Adult
1773462,"August 23, 2020",New York,Nyack,100 Nyack Plaza,1,0,,Adult
1773671,"August 23, 2020",Kentucky,Lexington,Centre Pkwy,1,0,,Adult
1772339,"August 22, 2020",Florida,Hollywood,2600 Block of Fletcher Ct,2,0,,Adult
1772364,"August 22, 2020",Florida,Indian Rocks Beach,1214 Bay Pines Blvd,1,0,,Adult
1775315,"August 21, 2020",Wisconsin,Doty,15183 Heller Ln,1,0,,Adult
1772221,"August 21, 2020",New Jersey,Trenton,100 block of Hampton Ave,1,0,,Adult
1768031,"August 18, 2020",North Carolina,Charlotte,7901 Nations Ford Rd,1,1,,Adult
1768607,"August 18, 2020",Georgia,Thomson,300 block of Thomas Ave,1,0,,Adult
1767974,"August 18, 2020",Wisconsin,Milwaukee,700 block of S 31st St,1,0,,Adult
1765376,"August 15, 2020",Texas,San Antonio,535 S Acme Rd,1,0,,Adult
1763717,"August 13, 2020",Alabama,Gadsden,Hillyer Ave,1,0,,Adult
1763278,"August 12, 2020",Virginia,Virginia Beach,6308 Blakely Square,1,0,,Adult
1763392,"August 12, 2020",Florida,Orlando,3024 S Rio Grande Ave,1,0,,Adult
1762019,"August 11, 2020",Iowa,Ottumwa,700 block of Edwards Dr,1,0,,Adult
1762413,"August 11, 2020",Florida,Hollywood (Miramar),4076 SW 69th Ave,1,0,,Adult
1761693,"August 10, 2020",North Carolina,Winston Salem (Winston-salem),2600 block of N Claremont Ave,1,0,,Adult
1760945,"August 9, 2020",Alabama,Grove Hill,100 block of S Church St,1,0,,Adult
1760178,"August 9, 2020",Missouri,Kansas City,6800 Zoo Dr,1,0,,Adult
1759908,"August 9, 2020",New York,Brooklyn,341 Rochester Ave,1,0,,Adult
1758600,"August 8, 2020",Ohio,Columbus,1800 block of Parsons Ave,1,0,,Adult
1773283,"August 8, 2020",New Mexico,Mora (Ledoux),NM-94,1,0,,Adult
1760038,"August 8, 2020",Texas,Houston,3360 Alice St,1,0,,Adult
1758589,"August 7, 2020",Ohio,Lorain,W 20th St and Garden Ave,1,0,,Adult
1756688,"August 5, 2020",Kansas,Topeka,1190 SW Gage Blvd,1,0,,Adult
1756742,"August 4, 2020",Texas,Texas City,4th Ave N,1,0,,Adult
1754736,"August 3, 2020",Missouri,Saint Louis,1400 block of Broadlawns Ln,1,0,,Adult
1754391,"August 2, 2020",Texas,Houston,5700 S Loop E Service Rd,1,1,,Adult
1753306,"August 1, 2020",Texas,San Angelo,212 Koberlin St,1,0,,Adult
1755752,"August 1, 2020",Florida,New Port Richey,,1,0,,Adult
1752449,"July 31, 2020",Maryland,Columbia,6600 block of Dovecote Dr,1,0,,Adult
1754541,"July 28, 2020",Hawaii,Kihei,2201 Piilani Hwy,1,0,,Adult
1747443,"July 27, 2020",Arizona,Tucson,25 W Calle Concordia,1,0,,Adult
1747425,"July 26, 2020",Tennessee,Nashville,500 block of Charles E Davis Blvd,1,0,,Adult
1748086,"July 26, 2020",Ohio,Grand Rapids,17000 block of Wapakoneta Rd,1,0,,Adult
1746495,"July 25, 2020",Florida,Largo,71000 Ulmerton Rd,1,0,,Adult
1745464,"July 24, 2020",Wisconsin,Saint Francis,E Lunham Ave and S Kirkwood Ave,1,0,,Adult
1750067,"July 24, 2020",Wisconsin,Cudahy,3700 block of E Lunham Ave,1,0,,Adult
1744092,"July 23, 2020",Nebraska,Lincoln,A St and S 23rd St,1,0,,Adult
1742807,"July 22, 2020",Tennessee,Church Hill,212 Jefferson Ave,1,0,,Adult
1739774,"July 19, 2020",Texas,Austin,500 W Canyon Ridge Dr,1,0,,Adult
1740188,"July 19, 2020",Florida,Delray Beach,300 Block of SW 10th Ave,1,0,,Adult
1797403,"July 19, 2020",Nevada,North Las Vegas,,1,0,,Adult
1738740,"July 18, 2020",South Carolina,North Charleston,4755 Saul White Blvd,1,4,,Adult
1741056,"July 18, 2020",North Carolina,High Point,600 block of Scientific St,1,0,,Adult
1739047,"July 15, 2020",Florida,Pompano Beach,560 W Sample Rd,1,0,,Adult
1736410,"July 15, 2020",Alabama,Birmingham,1400 block of 24th St N,1,0,,Adult
1735198,"July 14, 2020",Virginia,Richmond,8300 block of Hull Street Rd,1,0,,Adult
1734950,"July 13, 2020",Colorado,Aurora,15400 E Evans Ave,1,0,,Adult
1733402,"July 13, 2020",North Carolina,Winston Salem (Winston-salem),1800 block of Gray Ave,1,0,,Adult
1734128,"July 13, 2020",Washington,Bothell,9900 block of NE 180th St,1,1,,Adult
1733173,"July 13, 2020",Oklahoma,Oklahoma City (Del City),SE 44th St and S Bryant Ave,1,0,,Adult
1731769,"July 11, 2020",Kentucky,Louisville,2000 block of S 28th St,1,0,,Adult
1731989,"July 10, 2020",Ohio,Dayton,100 block of Gunckel Ave,1,1,,Adult
1730696,"July 8, 2020",Texas,Houston,1620 Enclave Pkwy,1,0,,Adult
2077362,"July 7, 2020",Virginia,Winchester,Diamond Ct,1,0,,Adult
1727368,"July 6, 2020",Texas,Fort Worth (Everman),1725 Everman Pkwy,1,0,,Adult
1728196,"July 6, 2020",Mississippi,Jackson,Dr Robert Smith Sr Pkwy,1,0,,Adult
1725457,"July 5, 2020",New York,Schenectady,Albany St and Hamlin St,1,0,,Adult
1726663,"July 5, 2020",Georgia,Atlanta,1192 Pryor Rd,1,2,,Adult
1724885,"July 4, 2020",Louisiana,Baton Rouge,600 block of N Fuller Pl,1,0,,Adult
1728179,"July 4, 2020",Washington,Camano Island,Finney Cumberland Rd,1,0,,Adult
1725791,"July 4, 2020",North Carolina,Durham,500 block of Burlington Ave,1,0,,Adult
1725050,"July 4, 2020",Nebraska,Lincoln,2701 S 40th St,1,0,,Adult
1724597,"July 4, 2020",Texas,Pharr,102 Every Way,1,0,,Adult
1721676,"July 1, 2020",Minnesota,Saint Paul,1537 University Ave W,1,0,,Adult
1722444,"July 1, 2020",Illinois,Chicago,10609 S Oglesby Ave,1,0,,Adult
1722620,"July 1, 2020",Georgia,Macon,180 Hidden Lakes Ct,1,0,,Adult
1719922,"June 29, 2020",Virginia,Chesterfield,17300 block of Genito Rd,1,0,,Adult
1719070,"June 27, 2020",Florida,Ormond Beach,1869 Fairland Rd,1,0,,Adult
1717210,"June 25, 2020",Georgia,Atlanta,Meadow Park Dr,1,0,,Adult
1716772,"June 24, 2020",Florida,Tallahassee,Pullen Rd,1,0,,Adult
1716187,"June 24, 2020",Ohio,Canton,1000 block of 5th st SW,1,0,,Adult
1715578,"June 23, 2020",Iowa,Des Moines,1225 Prospect Rd,1,0,,Adult
1723301,"June 21, 2020",New York,Buffalo,50 block of Debra Ln,1,0,,Adult
1711008,"June 20, 2020",New York,New York (Manhattan),635 E 12th St,1,0,,Adult
1711272,"June 20, 2020",Michigan,Saginaw,Livingston Dr and Tausend St,1,3,,Adult
1709255,"June 18, 2020",Mississippi,Jackson,2010 Chadwick Dr,1,0,,Adult
1709730,"June 18, 2020",Florida,Palm Harbor,3364 Brian Rd S,1,0,,Adult
1710590,"June 17, 2020",Mississippi,Guntown,444 Birmingham Ridge Rd,1,0,,Adult
1706703,"June 16, 2020",Indiana,Munster,901 Macarthur Blvd,2,0,,Adult
1707253,"June 16, 2020",Illinois,Chicago,7600 block of N Marshfield Ave,1,1,,Adult
1706994,"June 16, 2020",Iowa,Fort Dodge,900 block of 10th Ave SW,2,2,,Adult
1705213,"June 14, 2020",Louisiana,Raceland,Saint Louis St,2,0,,Adult
1703413,"June 11, 2020",Indiana,New Albany,Cross Creek Blvd,1,0,,Adult
2074835,"June 8, 2020",Texas,Austin,5526 I-35,1,0,,Adult
1699231,"June 6, 2020",Alabama,Tuscaloosa,613 James I Harrison Jr Pkwy,1,0,,Adult
1699759,"June 6, 2020",Tennessee,Memphis,Edmondshire Ct,1,0,,Adult
1698779,"June 6, 2020",Alabama,Birmingham,6800 block of 1st Ave N,1,0,,Adult
1699338,"June 5, 2020",Illinois,Belleville,50 block of Kansas Ave,1,0,,Adult
1698223,"June 5, 2020",Alabama,Birmingham,17th St SW and Jefferson Ave,1,0,,Adult
1696153,"June 2, 2020",Massachusetts,Holliston,100 Kuniholm Dr,1,0,,Adult
1697079,"June 1, 2020",Michigan,Kalamazoo,1300 block of Jack Pine Way,1,0,,Adult
1694270,"May 31, 2020",Mississippi,Jackson,4600 block of W Northside Dr,1,0,,Adult
1691586,"May 29, 2020",Texas,Missouri City,3900 block of Chestnut Bend,1,0,,Adult
1690458,"May 27, 2020",Nevada,Las Vegas,600 block of McKnight St,1,0,,Adult
1687467,"May 24, 2020",Tennessee,Memphis,436 Cambridge Ave,1,0,,Adult
1687075,"May 22, 2020",Indiana,Bloomington,3100 block of S Leonard Springs Rd,1,0,,Adult
1681458,"May 16, 2020",Illinois,Chicago,50 block of S Leamington Ave,1,0,,Adult
1681289,"May 16, 2020",Tennessee,Memphis,4068 Knob Dr,1,0,,Adult
1683808,"May 16, 2020",South Carolina,Abbeville,,1,0,,Adult
1682002,"May 16, 2020",Arizona,Phoenix,2470 W Charlotte Dr,1,0,,Adult
1803039,"May 15, 2020",Kansas,Kansas City,6300 Oak Grove Rd,1,0,,Adult
1680189,"May 15, 2020",Florida,Jacksonville,3000 block of W 18th St,1,0,,Adult
1682808,"May 15, 2020",Alabama,Selma,2800 block of Bragg St,1,0,,Adult
1683782,"May 10, 2020",Oregon,The Dalles,Snipes St,1,0,,Adult
1675981,"May 9, 2020",Texas,Mesquite,Gillette Dr and Avis St,1,0,,Adult
1675847,"May 9, 2020",Texas,Arlington,2500 block of Forest Point Dr,1,0,,Adult
1676636,"May 9, 2020",Texas,Longview,E Young St and S Mobberly Ave,1,0,,Adult
1669964,"May 1, 2020",Missouri,Springfield,2000 block of N Jefferson Ave,1,0,,Adult
1671437,"May 1, 2020",Georgia,Lyerly,5285 GA-114,1,0,,Adult
1669689,"April 30, 2020",Utah,Myton,300 E Main St,1,0,,Adult
1668856,"April 28, 2020",California,Castro Valley,3400 block of Redwood Ct,1,0,,Adult
1666578,"April 26, 2020",Texas,Houston,5103 Silver Creek Dr,1,0,,Adult
1666571,"April 26, 2020",Ohio,Cleveland,13000 block of Benwood Ave,1,0,,Adult
1665918,"April 23, 2020",Georgia,Hartwell,Cokesbury Hwy,1,0,,Adult
1665078,"April 23, 2020",Georgia,Smyrna,2500 S Cobb Dr SE,1,0,,Adult
1664609,"April 22, 2020",Florida,Lakeland,,1,0,,Adult
1662711,"April 19, 2020",Texas,San Antonio,700 block of Leal St,1,0,,Adult
1662407,"April 19, 2020",Kentucky,Frankfort,401 Murray St,1,0,,Adult
1705785,"April 19, 2020",Florida,Fort Lauderdale,,1,0,,Adult
1661188,"April 17, 2020",California,Oakland,9700 block of Golf Links Rd,1,2,,Adult
1660535,"April 16, 2020",Texas,Houston,1700 block of Upland Lakes Dr,1,0,,Adult
1660305,"April 15, 2020",Texas,Graham,Blackhawk Rd,1,0,,Adult
1658897,"April 14, 2020",Louisiana,Baton Rouge,Lake Sherwood Ave,1,0,,Adult
1658455,"April 13, 2020",Ohio,Chillicothe,331 McKellar St,2,0,,Adult
1657697,"April 12, 2020",New York,Albany (Colonie),1606 Central Ave,1,0,,Adult
1656735,"April 10, 2020",Florida,Palm Beach Gardens (Riviera Beach),1000 Block of W 26th St,1,1,,Adult
1655629,"April 9, 2020",New York,Corona (Queens),3-20 27th Ave,1,0,,Adult
1654672,"April 8, 2020",Texas,Katy,4100 block of Brown Meadow Ct,1,0,,Adult
1654616,"April 7, 2020",South Carolina,Goose Creek,500 block of Nandina Dr,1,0,,Adult
1652594,"April 4, 2020",Indiana,Osceola,10000 block of McKinley Hwy,1,0,,Adult
1649610,"March 31, 2020",Oklahoma,Lawton,1800 block of Lake Ave,1,0,,Adult
1648909,"March 30, 2020",Illinois,Belleville,2500 block of Lucy Dr,1,0,,Adult
1647254,"March 27, 2020",Michigan,Kalamazoo,1021 Jackson St,1,0,,Adult
1646415,"March 26, 2020",Indiana,Indianapolis,5184 Winterberry Circle,1,0,,Adult
1645583,"March 24, 2020",Illinois,Chicago,1300 block of W Greenleaf Ave,1,0,,Adult
1643923,"March 21, 2020",Georgia,Atlanta,2700 block of Argyle Drive NW,1,0,,Adult
1641339,"March 16, 2020",Washington,Vancouver,10405 N.E. Ninth Ave,1,0,,Adult
1649210,"March 15, 2020",Nebraska,Gordon,6602 250th Trail,1,0,,Adult
1637133,"March 8, 2020",Pennsylvania,Erie,3824 Tuttle Ave,1,0,,Adult
1635786,"March 7, 2020",Washington,Yakima,1100 block of Folsom Ave,1,0,,Adult
1634921,"March 5, 2020",Pennsylvania,York,300 block of Oak Ln,1,0,,Adult
1634139,"March 5, 2020",New York,Hampton Bays,49 Ponquogue Ave,2,0,,Adult
1633866,"March 4, 2020",Alabama,Slocomb,Green Rd,1,0,,Adult
1632459,"March 2, 2020",Kansas,Wichita,2600 block of N Arkansas,1,0,,Adult
1633167,"March 2, 2020",Virginia,Chesapeake,600 block of Montauk Ln,1,0,,Adult
1632058,"March 1, 2020",Texas,Houston,11927 East Fwy,1,0,,Adult
1662940,"March 1, 2020",Mississippi,Indianola,N Sunflower Ave and Main St,1,0,,Adult
1632254,"March 1, 2020",South Carolina,Anderson,Crestview Rd,1,0,,Adult
1632100,"March 1, 2020",New Mexico,Albuquerque,10000 block of 2nd St NW,1,0,,Adult
1631336,"February 28, 2020",West Virginia,Fairmont,1900 block of Morgantown Ave,1,0,,Adult
1630393,"February 27, 2020",Pennsylvania,Tamaqua,104 Gay St,1,0,,Adult
1629795,"February 25, 2020",Alabama,Birmingham (Irondale),2901 Hunter Ridge Ct,1,0,,Adult
1672810,"February 24, 2020",Florida,Tampa (Temple Terrace),112 S Burlingame Ave,1,0,,Adult
1628048,"February 23, 2020",Texas,Llano,Co Rd 306,1,0,,Adult
1627025,"February 22, 2020",Arizona,Phoenix,N 63rd Ave and W McDowell Rd,1,0,,Adult
1626860,"February 21, 2020",Florida,Kissimmee,133 Pickering Dr,1,0,,Adult
1625658,"February 20, 2020",Arkansas,Texarkana,200 block of S Mosley Rd,1,0,,Adult
1626163,"February 20, 2020",Iowa,Holy Cross,42029 Heiderscheit Rd,1,0,,Adult
1625892,"February 20, 2020",Florida,Brooksville,Oakcrest Circle,1,0,,Adult
1623513,"February 16, 2020",Ohio,Toledo,6100 block of Merle St,1,0,,Adult
1669567,"February 16, 2020",Texas,Houston,4302 Dreyfus St,1,0,,Adult
1624470,"February 16, 2020",Georgia,Lexington,1002 Wesley Chapel Rd,2,0,,Adult
1622792,"February 16, 2020",Oklahoma,Oklahoma City (Midwest City),9429 SE 29th St,1,0,,Adult
1622324,"February 15, 2020",California,Santa Clarita,26000 block of Rainbow Glen Dr,1,0,,Adult
1621936,"February 14, 2020",Georgia,Lagrange,200 block of Union St,1,1,,Adult
1620904,"February 13, 2020",Florida,Leesburg,Filmore Ave,1,0,,Adult
1622113,"February 13, 2020",Ohio,Youngstown (Boardman),5515 West Blvd,1,0,,Adult
1620365,"February 11, 2020",Minnesota,Mahnomen,,1,0,,Adult
1616720,"February 6, 2020",California,Davis,2526 E 8th St,1,0,,Adult
1615948,"February 6, 2020",South Carolina,Pendleton,950 Cherry St,1,1,,Adult
1614953,"February 4, 2020",Michigan,Detroit,Trinity St and Fargo St,1,0,,Adult
1614650,"February 4, 2020",Wisconsin,Milwaukee,800 block of N 23rd St,1,0,,Adult
1613176,"February 2, 2020",Ohio,Cincinnati,2400 block of Reading Rd,1,0,,Adult
1609115,"January 28, 2020",North Carolina,Graham,716 E Elm St,1,0,,Adult
1608944,"January 28, 2020",Washington,Spokane,2115 N Hamilton St,1,0,,Adult
1607335,"January 26, 2020",Ohio,Akron,2600 block of Nesmith Lake Blvd,1,0,,Adult
1605571,"January 25, 2020",Ohio,Newark,50 block of Weston Rd,1,0,,Adult
1604701,"January 23, 2020",Arizona,Dewey,S Orme Rd,1,0,,Adult
1603720,"January 22, 2020",Louisiana,Leonville,LA-347,1,0,,Adult
1604307,"January 22, 2020",Georgia,Macon,Lamar St and Ferguson St,1,0,,Adult
1603395,"January 22, 2020",Texas,San Antonio,4032 E Southcross,1,0,,Adult
1602038,"January 20, 2020",Wisconsin,Milwaukee,N 40th St and W North Ave,1,0,,Adult
1600952,"January 20, 2020",North Carolina,Concord,Brooknell Ct NW,1,0,,Adult
1602470,"January 17, 2020",California,Macdoel,4600 block of E Butte Valley Rd,1,0,,Adult
1597263,"January 15, 2020",Massachusetts,Lawrence,485 Andover St,1,0,,Adult
1596266,"January 12, 2020",Florida,Warrington,S Second St and E Winthrop Ave,1,0,,Adult
1594045,"January 11, 2020",California,Fresno,3800 block of E McKenzie Ave,1,0,,Adult
1592355,"January 8, 2020",Kentucky,Lexington,Rambling Creek Dr and Liberty Rd,1,0,,Adult
1589541,"January 6, 2020",Maryland,Baltimore,1800 block of Hollins St,1,0,,Adult
1589132,"January 5, 2020",Missouri,Saint Louis,635 Washington Ave,1,0,,Adult
1588858,"January 4, 2020",Tennessee,Cordova,6900 block of Lagrange Cir S,1,0,,Adult
1588530,"January 3, 2020",Maryland,Park Hall,18100 block of Point Lookout Rd,1,0,,Adult
1585484,"January 1, 2020",Virginia,Richmond,2500 block of North Ave,1,0,,Adult
1598354,"January 1, 2020",Tennessee,Hermitage,Willesden Green Ct,1,0,,Adult
1585503,"January 1, 2020",Virginia,Richmond,1400 block of Southbury Ave,1,0,,Adult
1585419,"January 1, 2020",Texas,Houston,12300 block of May Laurel Dr,1,0,,Adult
1586238,"January 1, 2020",Maryland,Hyattsville (Landover Hills),7400 block of Varnum St,1,0,,Adult
1585741,"January 1, 2020",Ohio,Cleveland,Merrill Ave and W 58th St,1,0,,Adult
1585456,"December 31, 2019",Tennessee,Savannah,1325 Florence Rd,1,0,,Adult
1582882,"December 28, 2019",Missouri,Saint Louis,Gardner Dr,1,0,,Adult
1577876,"December 22, 2019",Texas,Dallas,4800 Village Fair Dr,1,0,,Adult
1578303,"December 21, 2019",California,Redding,1640 Hilltop Dr,1,0,,Adult
1575830,"December 19, 2019",Georgia,Cairo,100 block of Wight Rd,1,0,,Adult
1575325,"December 18, 2019",Texas,Dallas,3502 Simpson Stuart Rd,1,2,,Adult
1573283,"December 13, 2019",Illinois,Crest Hill,2020 Raynor Ave,1,0,,Adult
1599014,"December 13, 2019",California,San Jose,5460 Country Club Pkwy,1,0,,Adult
1574918,"December 12, 2019",Pennsylvania,Warren (county),,1,0,,Adult
1570510,"December 12, 2019",Tennessee,Nashville,1000 block of Edgehill Ave,1,0,,Adult
1570654,"December 11, 2019",Florida,Naples,100 Ospreys Landing,1,0,,Adult
1571092,"December 10, 2019",Texas,Houston,5350 W Gulf Bank Rd,1,0,,Adult
1566963,"December 7, 2019",New York,Brooklyn,141 E 21st St,1,0,,Adult
1564937,"December 5, 2019",Florida,Coral Gables,386 Miracle Mile,4,1,,Adult
1566391,"December 2, 2019",Arizona,Young,,1,0,,Adult
1563677,"December 2, 2019",Ohio,Lorain,2113 E 31st St,1,0,,Adult
1563712,"December 2, 2019",Pennsylvania,Tyrone,PA-453,1,0,,Adult
1563695,"December 1, 2019",Pennsylvania,Philadelphia,1100 block of N 63rd St,1,0,,Adult
1562043,"December 1, 2019",Louisiana,Cotton Valley,116 Hawthorne Loop,2,3,,Adult
1562990,"December 1, 2019",Tennessee,Shelbyville,Cartwright Rd,1,0,,Adult
1560557,"November 28, 2019",Maine,Van Buren,116 St. Francis Ave,1,0,,Adult
1560369,"November 28, 2019",Virginia,Hopewell,1000 block of Sunnyside Ave,1,0,,Adult
1559714,"November 27, 2019",Texas,Houston,5039 Reed Rd,1,0,,Adult
1559859,"November 27, 2019",California,Fresno,Tyler Ave and Clark St,1,0,,Adult
1559906,"November 26, 2019",Indiana,Marion,S Baldwin Ave and Mason Blvd,1,0,,Adult
1558197,"November 25, 2019",Florida,Saint Petersburg,1819 23rd St S,1,0,,Adult
1556110,"November 23, 2019",Virginia,Waynesboro,700 block of Ridgewood Rd,1,0,,Adult
1562185,"November 23, 2019",Pennsylvania,Conneaut Lake,26000 block of Gordon Road,1,0,,Adult
1556629,"November 23, 2019",Illinois,Peoria,4000 block of W Virden Ct,1,2,,Adult
1556829,"November 23, 2019",Texas,Fort Worth,5905 Misty Breeze Dr,1,0,,Adult
1555823,"November 22, 2019",Georgia,Lithonia,Arbor Crossing Dr,1,0,,Adult
1555673,"November 22, 2019",Mississippi,Jackson,300 block of Lindsey Dr,1,0,,Adult
1553858,"November 19, 2019",Mississippi,Jackson,6500 block of Lake Forest Dr,1,0,,Adult
1553173,"November 19, 2019",Texas,San Antonio,8000 block of Westshire Dr,1,0,,Adult
1552316,"November 18, 2019",Ohio,Steubenville (Wintersville),Woodvue Ln,1,0,,Adult
1551411,"November 17, 2019",New York,Frankfort,NY-5S,1,0,,Adult
1553489,"November 17, 2019",Pennsylvania,Union City,5200 block of US-6,1,0,,Adult
1550200,"November 14, 2019",Washington,Marysville,700 block of 86th St NW,1,0,,Adult
1548518,"November 13, 2019",Arkansas,Fort Smith,4400 block of Windsor,1,0,,Adult
1547323,"November 11, 2019",South Carolina,Greenwood,Taggart Ave,1,0,,Adult
1545423,"November 8, 2019",Tennessee,Crossville,218 Genesis Rd,1,0,,Adult
1544990,"November 8, 2019",Florida,Miami (Cutler Bay),10900 SW 184th St,1,0,,Adult
1543714,"November 6, 2019",Massachusetts,Easton,234 Washington St,1,0,,Adult
1543478,"November 6, 2019",Illinois,Chicago,1000 block of E 133rd St,1,0,,Adult
1543427,"November 5, 2019",Alaska,Anchorage,E 26th Ave and Aspen Hgts loop,1,0,,Adult
1542476,"November 4, 2019",Missouri,Warrensburg,108 W South St,1,0,,Adult
1541309,"November 2, 2019",New York,Penfield,Empire Blvd,1,0,,Adult
